SOI_CD,SOI_NM,ITT_CD,ITT_NM,SOI_NM2, SOI_CD2,,,,
87,신협,4372,강릉동인병원신협,제2금융권,2,,,,
87,신협,4373,관동신협,제2금융권,2,,,,
87,신협,4374,원주참빛신협,제2금융권,2,,,,
87,신협,4377,매괴신협,제2금융권,2,,,,
87,신협,4378,증평신협,제2금융권,2,,,,
87,신협,4379,금왕신협,제2금융권,2,,,,
87,신협,4380,제천신협,제2금융권,2,,,,
87,신협,4381,단양신협,제2금융권,2,,,,
87,신협,4382,옥천신협,제2금융권,2,,,,
87,신협,4383,충주야현신협,제2금융권,2,,,,
87,신협,4384,보은신협,제2금융권,2,,,,
87,신협,4385,주덕신협,제2금융권,2,,,,
87,신협,4386,덕촌신협,제2금융권,2,,,,
87,신협,4388,진천신협,제2금융권,2,,,,
87,신협,4389,수안보신협,제2금융권,2,,,,
87,신협,4390,내수신협,제2금융권,2,,,,
87,신협,4391,오송신협,제2금융권,2,,,,
87,신협,4392,삼청신협,제2금융권,2,,,,
87,신협,4393,청주신협,제2금융권,2,,,,
87,신협,4394,제일신협,제2금융권,2,,,,
87,신협,4395,청주드림신협,제2금융권,2,,,,
87,신협,4396,신니신협,제2금융권,2,,,,
87,신협,4397,세종부강신협,제2금융권,2,,,,
87,신협,4398,괴산신협,제2금융권,2,,,,
87,신협,4400,청산신협,제2금융권,2,,,,
87,신협,4401,옥산신협,제2금융권,2,,,,
87,신협,4402,청주문의신협,제2금융권,2,,,,
87,신협,4403,매포신협,제2금융권,2,,,,
87,신협,4404,성심신협,제2금융권,2,,,,
87,신협,4405,황간신협,제2금융권,2,,,,
87,신협,4406,청주중앙신협,제2금융권,2,,,,
87,신협,4408,칠금신협,제2금융권,2,,,,
87,신협,4409,영동중앙신협,제2금융권,2,,,,
87,신협,4410,청주상당신협,제2금융권,2,,,,
87,신협,4411,국일신협,제2금융권,2,,,,
87,신협,4412,미호신협,제2금융권,2,,,,
87,신협,4414,충주중앙신협,제2금융권,2,,,,
87,신협,4415,청주성동신협,제2금융권,2,,,,
87,신협,4416,장연신협,제2금융권,2,,,,
87,신협,4417,청주행복신협,제2금융권,2,,,,
87,신협,4419,미원신협,제2금융권,2,,,,
87,신협,4420,오창신협,제2금융권,2,,,,
87,신협,4421,남부신협,제2금융권,2,,,,
87,신협,4422,창신신협,제2금융권,2,,,,
87,신협,4423,옥천향수신협,제2금융권,2,,,,
87,신협,4424,서남신협,제2금융권,2,,,,
87,신협,4425,한벌신협,제2금융권,2,,,,
87,신협,4426,청원신협,제2금융권,2,,,,
87,신협,4427,마로신협,제2금융권,2,,,,
87,신협,4428,충주에덴신협,제2금융권,2,,,,
87,신협,4429,청주직지신협,제2금융권,2,,,,
87,신협,4431,청천신협,제2금융권,2,,,,
87,신협,4432,용산신협,제2금융권,2,,,,
87,신협,4433,충주효성신협,제2금융권,2,,,,
87,신협,4434,내덕신협,제2금융권,2,,,,
87,신협,4435,마루신협,제2금융권,2,,,,
87,신협,4437,감물신협,제2금융권,2,,,,
87,신협,4438,삼성대소신협,제2금융권,2,,,,
87,신협,4440,음성신협,제2금융권,2,,,,
87,신협,4441,청주우리신협,제2금융권,2,,,,
87,신협,4443,주성신협,제2금융권,2,,,,
87,신협,4444,명성신협,제2금융권,2,,,,
87,신협,4445,충북약사신협,제2금융권,2,,,,
87,신협,4446,광혜원신협,제2금융권,2,,,,
87,신협,4447,흥덕신협,제2금융권,2,,,,
87,신협,4448,으뜸신협,제2금융권,2,,,,
87,신협,4450,칠성신협,제2금융권,2,,,,
87,신협,4451,청주용암신협,제2금융권,2,,,,
87,신협,4452,청주중부신협,제2금융권,2,,,,
87,신협,4453,제천남부신협,제2금융권,2,,,,
87,신협,4454,제천북부신협,제2금융권,2,,,,
87,신협,4455,이원신협,제2금융권,2,,,,
87,신협,4456,서원경신협,제2금융권,2,,,,
87,신협,4457,청주서원신협,제2금융권,2,,,,
87,신협,4459,새청주신협,제2금융권,2,,,,
87,신협,4460,청주남부신협,제2금융권,2,,,,
87,신협,4462,목동신협,제2금융권,2,,,,
87,신협,4463,한밭신협,제2금융권,2,,,,
87,신협,4464,천안신협,제2금융권,2,,,,
87,신협,4465,대전대흥신협,제2금융권,2,,,,
87,신협,4466,새울신협,제2금융권,2,,,,
87,신협,4467,공주신협,제2금융권,2,,,,
87,신협,4468,화지산신협,제2금융권,2,,,,
87,신협,4469,문창신협,제2금융권,2,,,,
87,신협,4470,금산신협,제2금융권,2,,,,
87,신협,4471,풀무신협,제2금융권,2,,,,
87,신협,4472,공주중앙신협,제2금융권,2,,,,
87,신협,4473,세종중앙신협,제2금융권,2,,,,
87,신협,4474,세종우리신협,제2금융권,2,,,,
87,신협,4475,서산신협,제2금융권,2,,,,
87,신협,4476,ＫＴ대전충남신협,제2금융권,2,,,,
87,신협,4477,아산북부신협,제2금융권,2,,,,
87,신협,4478,신탄진신협,제2금융권,2,,,,
87,신협,4479,대전중앙신협,제2금융권,2,,,,
87,신협,4481,홍성신협,제2금융권,2,,,,
87,신협,4482,연무신협,제2금융권,2,,,,
87,신협,4484,내포신협,제2금융권,2,,,,
87,신협,4485,운산신협,제2금융권,2,,,,
87,신협,4487,반도신협,제2금융권,2,,,,
87,신협,4488,태안신협,제2금융권,2,,,,
87,신협,4489,서천신협,제2금융권,2,,,,
87,신협,4490,대천신협,제2금융권,2,,,,
87,신협,4491,중도신협,제2금융권,2,,,,
87,신협,4492,삽다리신협,제2금융권,2,,,,
87,신협,4495,대전다온신협,제2금융권,2,,,,
87,신협,4496,유천신협,제2금융권,2,,,,
87,신협,4497,태안우리신협,제2금융권,2,,,,
87,신협,4498,남대전신협,제2금융권,2,,,,
87,신협,4501,대전삼성신협,제2금융권,2,,,,
87,신협,4502,유성온천신협,제2금융권,2,,,,
87,신협,4503,대전동부신협,제2금융권,2,,,,
87,신협,4504,한우리신협,제2금융권,2,,,,
87,신협,4506,천안삼애신협,제2금융권,2,,,,
87,신협,4509,예산신우신협,제2금융권,2,,,,
87,신협,4510,점진신협,제2금융권,2,,,,
87,신협,4511,오정신협,제2금융권,2,,,,
87,신협,4513,전의신협,제2금융권,2,,,,
87,신협,4514,당진신협,제2금융권,2,,,,
87,신협,4515,아산서부신협,제2금융권,2,,,,
87,신협,4516,청양신협,제2금융권,2,,,,
87,신협,4517,대전　Ｙ．Ｍ．Ｃ．Ａ．신협,제2금융권,2,,,,
87,신협,4519,세종신협,제2금융권,2,,,,
87,신협,4521,추부신협,제2금융권,2,,,,
87,신협,4522,진산신협,제2금융권,2,,,,
87,신협,4523,선화신협,제2금융권,2,,,,
87,신협,4524,행복신협,제2금융권,2,,,,
87,신협,4525,천안우리신협,제2금융권,2,,,,
87,신협,4526,홍주신협,제2금융권,2,,,,
87,신협,4527,대전영화교회신협,제2금융권,2,,,,
87,신협,4528,충절로신협,제2금융권,2,,,,
87,신협,4529,천안중앙신협,제2금융권,2,,,,
87,신협,4530,당진우리신협,제2금융권,2,,,,
87,신협,4531,대청신협,제2금융권,2,,,,
87,신협,4532,대전한일신협,제2금융권,2,,,,
87,신협,4533,서령신협,제2금융권,2,,,,
87,신협,4534,대전교직원신협,제2금융권,2,,,,
87,신협,4535,대전대덕신협,제2금융권,2,,,,
87,신협,4536,성환신협,제2금융권,2,,,,
87,신협,4537,참우리신협,제2금융권,2,,,,
87,신협,4539,예산중부신협,제2금융권,2,,,,
87,신협,4541,한산신협,제2금융권,2,,,,
87,신협,4542,대전푸른신협,제2금융권,2,,,,
87,신협,4543,금산중앙신협,제2금융권,2,,,,
87,신협,4544,구봉신협,제2금융권,2,,,,
87,신협,4545,대사신협,제2금융권,2,,,,
87,신협,4546,신탄제일신협,제2금융권,2,,,,
87,신협,4547,천안서부신협,제2금융권,2,,,,
87,신협,4548,혜화학원신협,제2금융권,2,,,,
87,신협,4549,서해중앙신협,제2금융권,2,,,,
87,신협,4550,신대산신협,제2금융권,2,,,,
87,신협,4552,아산신협,제2금융권,2,,,,
87,신협,4554,석문신협,제2금융권,2,,,,
87,신협,4558,제원신협,제2금융권,2,,,,
87,신협,4560,북천안신협,제2금융권,2,,,,
87,신협,4562,비인신협,제2금융권,2,,,,
87,신협,4563,둔산신협,제2금융권,2,,,,
87,신협,4565,천안북부신협,제2금융권,2,,,,
87,신협,4566,한빛신협,제2금융권,2,,,,
87,신협,4567,탄방침례신협,제2금융권,2,,,,
87,신협,4568,공주동부신협,제2금융권,2,,,,
87,신협,4569,구즉신협,제2금융권,2,,,,
87,신협,4570,대전충남치과의사신협,제2금융권,2,,,,
87,신협,4571,대전온누리신협,제2금융권,2,,,,
87,신협,4583,삼양식품신협,제2금융권,2,,,,
87,신협,4592,두산신협,제2금융권,2,,,,
87,신협,4593,세한신협,제2금융권,2,,,,
87,신협,4599,소공신협,제2금융권,2,,,,
87,신협,4604,철도신협,제2금융권,2,,,,
87,신협,4605,（주)인켈신협,제2금융권,2,,,,
87,신협,4613,무학교회신협,제2금융권,2,,,,
87,신협,4614,나사렛형제들신협,제2금융권,2,,,,
87,신협,4617,코오롱인더스트리신협,제2금융권,2,,,,
87,신협,4632,중앙고속신협,제2금융권,2,,,,
87,신협,4634,서울건축사신협,제2금융권,2,,,,
87,신협,4639,은평중앙신협,제2금융권,2,,,,
87,신협,4643,서대문신협,제2금융권,2,,,,
87,신협,4651,대한항공신협,제2금융권,2,,,,
87,신협,4661,능인신협,제2금융권,2,,,,
87,신협,4663,동인천신협,제2금융권,2,,,,
87,신협,4675,양주중앙신협,제2금융권,2,,,,
87,신협,4677,의정부성모병원신협,제2금융권,2,,,,
87,신협,4695,삼화전기신협,제2금융권,2,,,,
87,신협,4696,일신학원신협,제2금융권,2,,,,
87,신협,4698,제천엽연초신협,제2금융권,2,,,,
87,신협,4699,충북치과의사신협,제2금융권,2,,,,
87,신협,4700,충북건축사신협,제2금융권,2,,,,
87,신협,4707,한올신협,제2금융권,2,,,,
87,신협,4710,부여신협,제2금융권,2,,,,
87,신협,4716,한남신협,제2금융권,2,,,,
87,신협,5001,광안신협,제2금융권,2,,,,
87,신협,5002,구덕신협,제2금융권,2,,,,
87,신협,5006,온천장신협,제2금융권,2,,,,
87,신협,5009,부산진신협,제2금융권,2,,,,
87,신협,5010,성모신협,제2금융권,2,,,,
87,신협,5011,구포신협,제2금융권,2,,,,
87,신협,5012,부산항신협,제2금융권,2,,,,
87,신협,5013,송도신협,제2금융권,2,,,,
87,신협,5014,고신신협,제2금융권,2,,,,
87,신협,5015,부산성의신협,제2금융권,2,,,,
87,신협,5016,부산치과의사신협,제2금융권,2,,,,
87,신협,5017,해운대신협,제2금융권,2,,,,
87,신협,5018,태종대신협,제2금융권,2,,,,
87,신협,5019,부산우리신협,제2금융권,2,,,,
87,신협,5022,부산항운노조신협,제2금융권,2,,,,
87,신협,5024,청십자신협,제2금융권,2,,,,
87,신협,5025,부산동부신협,제2금융권,2,,,,
87,신협,5027,부산시약사신협,제2금융권,2,,,,
87,신협,5028,사상신협,제2금융권,2,,,,
87,신협,5030,부산원광신협,제2금융권,2,,,,
87,신협,5031,북부산신협,제2금융권,2,,,,
87,신협,5032,금정신협,제2금융권,2,,,,
87,신협,5033,당감신협,제2금융권,2,,,,
87,신협,5034,성가신협,제2금융권,2,,,,
87,신협,5035,부산장우신협,제2금융권,2,,,,
87,신협,5036,부산시중앙신협,제2금융권,2,,,,
87,신협,5038,자갈치신협,제2금융권,2,,,,
87,신협,5039,부산하나신협,제2금융권,2,,,,
87,신협,5040,부산행복신협,제2금융권,2,,,,
87,신협,5041,남천천신협,제2금융권,2,,,,
87,신협,5042,천리교부산교구신협,제2금융권,2,,,,
87,신협,5043,부산거제신협,제2금융권,2,,,,
87,신협,5044,부산울산경남건설기계신협,제2금융권,2,,,,
87,신협,5045,서부산신협,제2금융권,2,,,,
87,신협,5046,부산제일신협,제2금융권,2,,,,
87,신협,5048,부산부평신협,제2금융권,2,,,,
87,신협,5049,부산의사신협,제2금융권,2,,,,
87,신협,5051,승학신협,제2금융권,2,,,,
87,신협,5052,구남신협,제2금융권,2,,,,
87,신협,5053,부산동래신협,제2금융권,2,,,,
87,신협,5054,이리신협,제2금융권,2,,,,
87,신협,5055,무궁화신협,제2금융권,2,,,,
87,신협,5056,전주중앙신협,제2금융권,2,,,,
87,신협,5057,전주성가신협,제2금융권,2,,,,
87,신협,5058,황등창조신협,제2금융권,2,,,,
87,신협,5059,삼례신협,제2금융권,2,,,,
87,신협,5060,전주대건신협,제2금융권,2,,,,
87,신협,5061,여산일심신협,제2금융권,2,,,,
87,신협,5062,원광신협,제2금융권,2,,,,
87,신협,5063,부안신협,제2금융권,2,,,,
87,신협,5065,우리신협,제2금융권,2,,,,
87,신협,5066,황등신협,제2금융권,2,,,,
87,신협,5067,노송신협,제2금융권,2,,,,
87,신협,5069,전주중산신협,제2금융권,2,,,,
87,신협,5070,전주덕진신협,제2금융권,2,,,,
87,신협,5073,순창신협,제2금융권,2,,,,
87,신협,5074,전주가나안신협,제2금융권,2,,,,
87,신협,5076,무주반딧불신협,제2금융권,2,,,,
87,신협,5077,김제신협,제2금융권,2,,,,
87,신협,5078,군산팔마신협,제2금융권,2,,,,
87,신협,5079,온누리신협,제2금융권,2,,,,
87,신협,5080,원광중앙신협,제2금융권,2,,,,
87,신협,5081,온고을 신협,제2금융권,2,,,,
87,신협,5083,고창신협,제2금융권,2,,,,
87,신협,5086,예수병원신협,제2금융권,2,,,,
87,신협,5087,전주페이퍼신협,제2금융권,2,,,,
87,신협,5088,소양신협,제2금융권,2,,,,
87,신협,5089,군산대건신협,제2금융권,2,,,,
87,신협,5091,이리주현신협,제2금융권,2,,,,
87,신협,5093,용진신협,제2금융권,2,,,,
87,신협,5094,영주장수신협,제2금융권,2,,,,
87,신협,5095,전주파티마신협,제2금융권,2,,,,
87,신협,5096,함열신협,제2금융권,2,,,,
87,신협,5097,익산신협,제2금융권,2,,,,
87,신협,5099,전주복지신협,제2금융권,2,,,,
87,신협,5100,전주상진신협,제2금융권,2,,,,
87,신협,5101,설천신협,제2금융권,2,,,,
87,신협,5102,무장신협,제2금융권,2,,,,
87,신협,5103,전주동산신협,제2금융권,2,,,,
87,신협,5104,대산신협,제2금융권,2,,,,
87,신협,5105,동계신협,제2금융권,2,,,,
87,신협,5106,신안성신협,제2금융권,2,,,,
87,신협,5107,정읍애신협,제2금융권,2,,,,
87,신협,5108,용안신협,제2금융권,2,,,,
87,신협,5109,전주동부신협,제2금융권,2,,,,
87,신협,5111,금마신협,제2금융권,2,,,,
87,신협,5112,군산오룡신협,제2금융권,2,,,,
87,신협,5113,군산월명신협,제2금융권,2,,,,
87,신협,5114,군산제일신협,제2금융권,2,,,,
87,신협,5115,군산반석신협,제2금융권,2,,,,
87,신협,5116,양우신협,제2금융권,2,,,,
87,신협,5117,전주개인택시신협,제2금융권,2,,,,
87,신협,5119,삼광신협,제2금융권,2,,,,
87,신협,5120,전평신협,제2금융권,2,,,,
87,신협,5121,봉상신협,제2금융권,2,,,,
87,신협,5122,완주신협,제2금융권,2,,,,
87,신협,5123,전주대학교신협,제2금융권,2,,,,
87,신협,5124,옥서신협,제2금융권,2,,,,
87,신협,5125,서신신협,제2금융권,2,,,,
87,신협,5126,호성신협,제2금융권,2,,,,
87,신협,5127,나운신협,제2금융권,2,,,,
87,신협,5128,전주삼천신협,제2금융권,2,,,,
87,신협,5129,인후신협,제2금융권,2,,,,
87,신협,5130,전북서부항운노조신협,제2금융권,2,,,,
87,신협,5132,타타대우상용차신협,제2금융권,2,,,,
87,신협,5133,전북치과의사신협,제2금융권,2,,,,
87,신협,5134,진안군청신협,제2금융권,2,,,,
87,신협,5135,송천신협,제2금융권,2,,,,
87,신협,5137,장등신협,제2금융권,2,,,,
87,신협,5138,강진신협,제2금융권,2,,,,
87,신협,5139,광주ＹＷＣＡ신협,제2금융권,2,,,,
87,신협,5140,밀알신협,제2금융권,2,,,,
87,신협,5141,광주와이신협,제2금융권,2,,,,
87,신협,5142,방림신협,제2금융권,2,,,,
87,신협,5144,입하신협,제2금융권,2,,,,
87,신협,5145,광주중부신협,제2금융권,2,,,,
87,신협,5146,무안남부신협,제2금융권,2,,,,
87,신협,5147,완도제일신협,제2금융권,2,,,,
87,신협,5148,해남신협,제2금융권,2,,,,
87,신협,5150,북동신협,제2금융권,2,,,,
87,신협,5151,영광굴비골신협,제2금융권,2,,,,
87,신협,5152,나주신협,제2금융권,2,,,,
87,신협,5154,샘신협,제2금융권,2,,,,
87,신협,5157,광주중앙신협,제2금융권,2,,,,
87,신협,5158,삼애신협,제2금융권,2,,,,
87,신협,5160,계림신협,제2금융권,2,,,,
87,신협,5161,용해신협,제2금융권,2,,,,
87,신협,5164,전방신협,제2금융권,2,,,,
87,신협,5165,녹동신협,제2금융권,2,,,,
87,신협,5166,조성신협,제2금융권,2,,,,
87,신협,5167,여수제일신협,제2금융권,2,,,,
87,신협,5169,벌교신협,제2금융권,2,,,,
87,신협,5171,보성밀알신협,제2금융권,2,,,,
87,신협,5176,영암신협,제2금융권,2,,,,
87,신협,5177,완도신협,제2금융권,2,,,,
87,신협,5179,여수중앙신협,제2금융권,2,,,,
87,신협,5181,광주원광신협,제2금융권,2,,,,
87,신협,5182,남광주신협,제2금융권,2,,,,
87,신협,5183,꿀벌신협,제2금융권,2,,,,
87,신협,5184,목포대성신협,제2금융권,2,,,,
87,신협,5185,광주웨슬리신협,제2금융권,2,,,,
87,신협,5186,광주양동신협,제2금융권,2,,,,
87,신협,5187,서광신협,제2금융권,2,,,,
87,신협,5188,영광함평신협,제2금융권,2,,,,
87,신협,5190,중흥신협,제2금융권,2,,,,
87,신협,5194,순천중앙신협,제2금융권,2,,,,
87,신협,5195,화순신협,제2금융권,2,,,,
87,신협,5196,빛고을신협,제2금융권,2,,,,
87,신협,5197,광주신우신협,제2금융권,2,,,,
87,신협,5199,북교신협,제2금융권,2,,,,
87,신협,5200,광주신안신협,제2금융권,2,,,,
87,신협,5201,목포신협,제2금융권,2,,,,
87,신협,5202,포두신협,제2금융권,2,,,,
87,신협,5204,나주이화신협,제2금융권,2,,,,
87,신협,5205,순천성동신협,제2금융권,2,,,,
87,신협,5206,두암신협,제2금융권,2,,,,
87,신협,5207,무안신협,제2금융권,2,,,,
87,신협,5208,침광신협,제2금융권,2,,,,
87,신협,5210,광주동부신협,제2금융권,2,,,,
87,신협,5213,광주우리신협,제2금융권,2,,,,
87,신협,5214,광주약사신협,제2금융권,2,,,,
87,신협,5215,광주충장신협,제2금융권,2,,,,
87,신협,5216,해남우리신협,제2금융권,2,,,,
87,신협,5218,여수참조은신협,제2금융권,2,,,,
87,신협,5219,광주전남치과의사신협,제2금융권,2,,,,
87,신협,5220,해제신협,제2금융권,2,,,,
87,신협,5221,순천제일신협,제2금융권,2,,,,
87,신협,5223,광주향림신협,제2금융권,2,,,,
87,신협,5224,광주의사신협,제2금융권,2,,,,
87,신협,5225,북광주신협,제2금융권,2,,,,
87,신협,5226,광주하남신협,제2금융권,2,,,,
87,신협,5227,화정신협,제2금융권,2,,,,
87,신협,5229,북이신협,제2금융권,2,,,,
87,신협,5230,광주개인택시신협,제2금융권,2,,,,
87,신협,5231,순천동부신협,제2금융권,2,,,,
87,신협,5232,장성우리신협,제2금융권,2,,,,
87,신협,5235,광주교회신협,제2금융권,2,,,,
87,신협,5236,쌍봉신협,제2금융권,2,,,,
87,신협,5237,순천두레신협,제2금융권,2,,,,
87,신협,5238,담양한빛신협,제2금융권,2,,,,
87,신협,5239,여수신협,제2금융권,2,,,,
87,신협,5241,광주문화신협,제2금융권,2,,,,
87,신협,5242,광주어룡신협,제2금융권,2,,,,
87,신협,5243,우산신협,제2금융권,2,,,,
87,신협,5244,광양중앙신협,제2금융권,2,,,,
87,신협,5245,광주미래신협,제2금융권,2,,,,
87,신협,5246,조선대학교신협,제2금융권,2,,,,
87,신협,5248,여천신협,제2금융권,2,,,,
87,신협,5249,순천신협,제2금융권,2,,,,
87,신협,5250,비아신협,제2금융권,2,,,,
87,신협,5253,전남대학교신협,제2금융권,2,,,,
87,신협,5255,구미신협,제2금융권,2,,,,
87,신협,5258,데레사신협,제2금융권,2,,,,
87,신협,5259,청운신협,제2금융권,2,,,,
87,신협,5260,안강신협,제2금융권,2,,,,
87,신협,5261,서라벌신협,제2금융권,2,,,,
87,신협,5262,대구칠곡신협,제2금융권,2,,,,
87,신협,5263,예천한일신협,제2금융권,2,,,,
87,신협,5264,왜관신협,제2금융권,2,,,,
87,신협,5265,북대구신협,제2금융권,2,,,,
87,신협,5266,대구칠성신협,제2금융권,2,,,,
87,신협,5267,영주영남신협,제2금융권,2,,,,
87,신협,5268,안동중앙신협,제2금융권,2,,,,
87,신협,5269,영천신협,제2금융권,2,,,,
87,신협,5272,포항신협,제2금융권,2,,,,
87,신협,5273,안동신협,제2금융권,2,,,,
87,신협,5274,김천신협,제2금융권,2,,,,
87,신협,5275,감포신협,제2금융권,2,,,,
87,신협,5276,서대구신협,제2금융권,2,,,,
87,신협,5278,풍양신협,제2금융권,2,,,,
87,신협,5279,봉화신협,제2금융권,2,,,,
87,신협,5282,호명신협,제2금융권,2,,,,
87,신협,5284,경산신협,제2금융권,2,,,,
87,신협,5285,경일신협,제2금융권,2,,,,
87,신협,5286,진보신협,제2금융권,2,,,,
87,신협,5288,포항제일신협,제2금융권,2,,,,
87,신협,5289,대경신협,제2금융권,2,,,,
87,신협,5290,예성신협,제2금융권,2,,,,
87,신협,5295,다인신협,제2금융권,2,,,,
87,신협,5296,고령신협,제2금융권,2,,,,
87,신협,5300,동대구신협,제2금융권,2,,,,
87,신협,5302,대구대동신협,제2금융권,2,,,,
87,신협,5308,강구신협,제2금융권,2,,,,
87,신협,5310,안동행복신협,제2금융권,2,,,,
87,신협,5311,삼익신협,제2금융권,2,,,,
87,신협,5315,대구태영신협,제2금융권,2,,,,
87,신협,5321,영덕신협,제2금융권,2,,,,
87,신협,5322,청송신협,제2금융권,2,,,,
87,신협,5323,구룡포신협,제2금융권,2,,,,
87,신협,5325,금오제일신협,제2금융권,2,,,,
87,신협,5327,압량신협,제2금융권,2,,,,
87,신협,5330,달성대건신협,제2금융권,2,,,,
87,신협,5331,경북오천신협,제2금융권,2,,,,
87,신협,5334,북성신협,제2금융권,2,,,,
87,신협,5337,삼원신협,제2금융권,2,,,,
87,신협,5338,동촌신협,제2금융권,2,,,,
87,신협,5339,내당천신협,제2금융권,2,,,,
87,신협,5340,대봉천신협,제2금융권,2,,,,
87,신협,5344,화원신협,제2금융권,2,,,,
87,신협,5346,대구한의사신협,제2금융권,2,,,,
87,신협,5349,중앙로신협,제2금융권,2,,,,
87,신협,5350,보현사신협,제2금융권,2,,,,
87,신협,5351,춘양신협,제2금융권,2,,,,
87,신협,5352,안동성소병원신협,제2금융권,2,,,,
87,신협,5354,영일만신협,제2금융권,2,,,,
87,신협,5356,대동신협,제2금융권,2,,,,
87,신협,5357,경북건축사신협,제2금융권,2,,,,
87,신협,5358,대구영광신협,제2금융권,2,,,,
87,신협,5359,알찬신협,제2금융권,2,,,,
87,신협,5361,풍천신협,제2금융권,2,,,,
87,신협,5365,월성신협,제2금융권,2,,,,
87,신협,5366,해성신협,제2금융권,2,,,,
87,신협,5372,기계신협,제2금융권,2,,,,
87,신협,5373,대구성서신협,제2금융권,2,,,,
87,신협,5375,대구경북치과의사신협,제2금융권,2,,,,
87,신협,5376,대구희망신협,제2금융권,2,,,,
87,신협,5378,의성신협,제2금융권,2,,,,
87,신협,5379,포산신협,제2금융권,2,,,,
87,신협,5381,달구벌신협,제2금융권,2,,,,
87,신협,5382,광장신협,제2금융권,2,,,,
87,신협,5385,성암신협,제2금융권,2,,,,
87,신협,5387,포항서부신협,제2금융권,2,,,,
87,신협,5388,한아름신협,제2금융권,2,,,,
87,신협,5389,대구신라신협,제2금융권,2,,,,
87,신협,5391,대구수성신협,제2금융권,2,,,,
87,신협,5393,대구대건신협,제2금융권,2,,,,
87,신협,5396,송라신협,제2금융권,2,,,,
87,신협,5397,방촌신협,제2금융권,2,,,,
87,신협,5400,세림신협,제2금융권,2,,,,
87,신협,5401,팔공신협,제2금융권,2,,,,
87,신협,5402,대구대서신협,제2금융권,2,,,,
87,신협,5410,성주신협,제2금융권,2,,,,
87,신협,5412,밀양신협,제2금융권,2,,,,
87,신협,5414,울산태화신협,제2금융권,2,,,,
87,신협,5415,울산남부신협,제2금융권,2,,,,
87,신협,5418,장승포신협,제2금융권,2,,,,
87,신협,5419,아주신협,제2금융권,2,,,,
87,신협,5420,거제중앙신협,제2금융권,2,,,,
87,신협,5421,함양신협,제2금융권,2,,,,
87,신협,5423,새진주신협,제2금융권,2,,,,
87,신협,5424,진주가나신협,제2금융권,2,,,,
87,신협,5425,진주장학신협,제2금융권,2,,,,
87,신협,5427,미리벌신협,제2금융권,2,,,,
87,신협,5428,통영복음신협,제2금융권,2,,,,
87,신협,5429,ＬＧ전자　창원공장신협,제2금융권,2,,,,
87,신협,5432,울산중앙신협,제2금융권,2,,,,
87,신협,5433,두산공작기계&한화디펜스신협,제2금융권,2,,,,
87,신협,5434,창원늘푸른신협,제2금융권,2,,,,
87,신협,5435,경남동부신협,제2금융권,2,,,,
87,신협,5436,경남항운신협,제2금융권,2,,,,
87,신협,5439,진해신협,제2금융권,2,,,,
87,신협,5440,무학신협,제2금융권,2,,,,
87,신협,5441,거창신협,제2금융권,2,,,,
87,신협,5442,진해성심신협,제2금융권,2,,,,
87,신협,5443,창원신협,제2금융권,2,,,,
87,신협,5444,남강신협,제2금융권,2,,,,
87,신협,5445,울주신협,제2금융권,2,,,,
87,신협,5446,경남중앙신협,제2금융권,2,,,,
87,신협,5447,경남제일신협,제2금융권,2,,,,
87,신협,5448,남해신협,제2금융권,2,,,,
87,신협,5451,진주중앙신협,제2금융권,2,,,,
87,신협,5452,회원신협,제2금융권,2,,,,
87,신협,5453,경남고성신협,제2금융권,2,,,,
87,신협,5455,비사벌신협,제2금융권,2,,,,
87,신협,5456,신현신협,제2금융권,2,,,,
87,신협,5458,창원행복신협,제2금융권,2,,,,
87,신협,5459,마산남성신협,제2금융권,2,,,,
87,신협,5460,울산강남신협,제2금융권,2,,,,
87,신협,5461,창원미래신협,제2금융권,2,,,,
87,신협,5462,울산약사신협,제2금융권,2,,,,
87,신협,5463,합천신협,제2금융권,2,,,,
87,신협,5464,하동신협,제2금융권,2,,,,
87,신협,5467,경남한의사신협,제2금융권,2,,,,
87,신협,5468,경남마산신협,제2금융권,2,,,,
87,신협,5472,울산행복신협,제2금융권,2,,,,
87,신협,5473,의령신협,제2금융권,2,,,,
87,신협,5475,울산치과의사신협,제2금융권,2,,,,
87,신협,5476,경남원광신협,제2금융권,2,,,,
87,신협,5477,경남치과의사신협,제2금융권,2,,,,
87,신협,5485,마산상공회의소신협,제2금융권,2,,,,
87,신협,5488,울산동부신협,제2금융권,2,,,,
87,신협,5491,제주중앙신협,제2금융권,2,,,,
87,신협,5492,한라신협,제2금융권,2,,,,
87,신협,5493,토평신협,제2금융권,2,,,,
87,신협,5494,보목신협,제2금융권,2,,,,
87,신협,5495,서귀포동부신협,제2금융권,2,,,,
87,신협,5496,금빛신협,제2금융권,2,,,,
87,신협,5497,서귀포신협,제2금융권,2,,,,
87,신협,5498,제주신협,제2금융권,2,,,,
87,신협,5499,중문신협,제2금융권,2,,,,
87,신협,5500,표선신협,제2금융권,2,,,,
87,신협,5501,구좌신협,제2금융권,2,,,,
87,신협,5502,제민신협,제2금융권,2,,,,
87,신협,5503,고산신협,제2금융권,2,,,,
87,신협,5504,제주서부신협,제2금융권,2,,,,
87,신협,5505,대정신협,제2금융권,2,,,,
87,신협,5506,위미신협,제2금융권,2,,,,
